,store,sido,gungu,store_address,_merge
894,하동점,경상남도,하동군,경남 하동군 하동읍 중앙2길 10-4,both
895,진교점,경상남도,하동군,경상남도 하동군 진교면 민다리길 62-4(2호),both
896,통영1점,경상남도,통영시,"경남 통영시 중앙로 255, 103호(북신동,동우상가동)",both
897,안정점,경상남도,통영시,"경남 통영시 광도면 안정로 791, 2(1층)",both
898,봉평점,경상남도,통영시,"경상남도 통영시 데메4길 45, 1호(도남동,세인상가)",both
899,태룡점,경상남도,밀양시,밀양시 단장면 태룡리 407-5,both
900,제일점,경상남도,밀양시,경상남도 밀양시 밀양대로 1781-1(삼문동),both
901,수산점,경상남도,밀양시,경상남도 밀양시 하남읍 시서상가길 11,both
902,삼랑진점,경상남도,밀양시,경남 밀양시 삼랑진읍 만어로 8-4 1층,both
903,가곡점,경상남도,밀양시,경남 밀양시 가곡동 608-4,both
904,창선점,경상남도,남해군,경남 남해군 창선면 상죽리 131,both
905,동천점,경상남도,남해군,경남 남해군 삼동면 동부대로 1235,both
906,남해점,경상남도,남해군,경남 남해군 남해읍 화전로78번길 17,both
907,남면점,경상남도,남해군,경남 남해군 남면 남서대로 777,both
908,남.이동점,경상남도,남해군,경남 남해군 이동면 무림로 81-1,both
909,남.고현점,경상남도,남해군,경남 남해군 고현면 대사리 757-1,both
910,지곡점,경상남도,함양군,경남 함양군 지곡면 병곡지곡로 963-1,both
911,안의점,경상남도,함양군,경남 함양군 안의면 금천리 160-5,both
912,수동점,경상남도,함양군,경남 함양군 수동면 화산리 1201-6,both
913,서상점,경상남도,함양군,경남 함양군 서상면 서상로 263,both
914,위천점,경상남도,거창군,경남 거창군 위천면 장기리 418-18,both
915,웅양점,경상남도,거창군,경남 거창군 웅양면 웅양로 1428,both
916,거창점,경상남도,거창군,경남 거창군 거창읍 상림리 42-10,both
917,용현점,경상남도,사천시,경상남도 사천시 용현면 진삼로 626,both
918,서포점,경상남도,사천시,경남 사천시 서포면 구평리 640-5,both
919,신반점,경상남도,의령군,경남 의령군 부림면 신반리 168-9,both
920,산청점,경상남도,산청군,경상남도 산청군 산청읍 친환경로 2668,both
921,고성점,경상남도,고성군,경남 고성군 고성읍 송학리 269-3,both
922,화도점,경기도,남양주시,경기도 남양주시 화도읍 비룡로 331,both
923,마석점,경기도,남양주시,경기도 남양주시 화도읍 마석로17번 안길 1-4,both
924,창현점,경기도,남양주시,"경기도 남양주시 화도읍 경춘로창벌2길 12, 1층",both
925,평내점,경기도,남양주시,경기 남양주시 평내동 142,both
926,평내2호점,경기도,남양주시,경기도 남양주시 경춘로 1286 안길 3-5,both
927,도농점,경기도,남양주시,"경기도 남양주시 경춘로 386, 1층(도농동)",both
928,별내점,경기도,남양주시,"경기도 남양주시 별내5로 37, 1층 103호(별내동)",both
929,퇴계원점,경기도,남양주시,경기도 남양주시 퇴계원면 퇴계원로 78번길 1,both
930,사능점,경기도,남양주시,경기도 남양주시 진건읍 진건오남로 86번길 30,both
931,오남점,경기도,남양주시,"경기도 남양주시 오남읍 진건오남로512번길 23, 110호~111호",both
932,내각점,경기도,남양주시,경기도 남양주시 진접읍 내각2로 33,both
933,진접택지점,경기도,남양주시,경기도 남양주시 진접읍 해밀예당로23로 121,both
934,장현산호점,경기도,남양주시,경기도 남양주시 진접읍 금강로 1530-16(산호아파트상가 106호),both
935,광릉점,경기도,남양주시,경기도 남양주시 진접읍 부평로 42(진접센트레빌시티),both
936,청학점,경기도,남양주시,경기도 남양주시 별내면 청학로68번길 23-1 상가 101호,both
937,도곡점,경기도,남양주시,경기도 남양주시 와부읍 도곡로 1032-1,both
938,문산점,경기도,파주시,"경기도 파주시 문산읍 우계로 472, 1동 104호(두산위브상가)",both
939,야동점,경기도,파주시,경기도 파주시 창곡동길 47,both
940,금촌점,경기도,파주시,경기도 파주시 문화로 5 1동 1층,both
941,봉일천점,경기도,파주시,경기도 파주시 조리읍 봉천로 18,both
942,교하점,경기도,파주시,"경기도 파주시 청석로 334, 102호(다율동, 청석마을동문굿모닝힐상가)",both
943,운정점,경기도,파주시,"경기도 파주시 한울로84, 1층",both
944,조리대원점,경기도,파주시,"경기도 파주시 조리읍 대원로 18, 105호",both
945,민락2호점,경기도,의정부시,경기도 의정부시 오목로225번길 79-16 1층(민락동),both
946,민락점,경기도,의정부시,경기도 의정부시 효자로 10-0 송산중앙 112호,both
947,금오점,경기도,의정부시,경기도 의정부시 추동로94,both
948,의정부5호점,경기도,의정부시,경기도 의정부시 경의로 86(의정부동),both
949,가능점,경기도,의정부시,경기도 의정부시 호국로 1188,both
950,녹양점,경기도,의정부시,경기도 의정부시 녹양로 62번길 31,both
951,호원점,경기도,의정부시,경기도 의정부시 호원동 454-14,both
952,장암점,경기도,의정부시,"경기도 의정부시 동일로 466번길 70, 1층 106호(신곡동)",both
953,신곡점,경기도,의정부시,경기도 의정부시 장금로78번길 49(신곡동),both
954,단월점,경기도,양평군,경기도 양평군 단월면 보산정길 2,both
955,용문점,경기도,양평군,경기도 양평군 용문면 중앙1길 21,both
956,양평점,경기도,양평군,경기도 양평군 양평읍 홍천길 15-1,both
957,양수리점,경기도,양평군,경기도 양평군 양서면 목왕로 19-1 1층,both
958,설악점,경기도,가평군,"경기도 가평군 설악면 신천중앙로 137-1, 1층",both
959,청평점,경기도,가평군,경기도 가평군 청평면 청평중앙로 64,both
960,가평점,경기도,가평군,"경기도 가평군 가평읍 가화로 133, 1층",both
961,가평목동점,경기도,가평군,경기도 가평군 북면 화악산로 11,both
962,현리점,경기도,가평군,경기도 가평군 하면 청군로 1185,both
963,송우리점,경기도,포천시,경기도 포천시 소흘읍 태봉로 166번길 5,both
964,가산점,경기도,포천시,경기도 포천시 가산면 가산로 370,both
965,포천점,경기도,포천시,경기도 포천시 호병로 55,both
966,관인점,경기도,포천시,경기도 포천시 관인면 관인로 21,both
967,군남점,경기도,연천군,경기도 연천군 군남면 군남로 129,both
968,전곡점,경기도,연천군,경기도 연천군 전곡읍 밤골로 6,both
969,상패점,경기도,동두천시,경기도 동두천시 상패로 186,both
970,동두천3호점,경기도,동두천시,경기도 동두천시 장고갯로 267(보산동),both
971,동두천1호점,경기도,동두천시,경기도 동두천시 지행로107번길 29(지행동),both
972,동두천2호점,경기도,동두천시,"경기도 동두천시 동두천로63, 1층 102호(송내동, 상가동)",both
973,덕풍,경기도,하남시,경기도 하남시 덕풍동 335-7번지,both
974,화촌점,강원도,홍천군,강원도 홍천군 화촌면 성산로134번길 15,both
975,홍천점,강원도,홍천군,강원도 홍천군 홍천읍 꽃뫼로 137,both
976,양덕원점,강원도,홍천군,강원도 홍천군 남면 양덕원2길 30,both
977,시동점,강원도,홍천군,강원도 홍천군 남면 시동안로 321,both
978,수타사점,강원도,홍천군,강원도 홍천군 동면 속초길 6,both
979,서면점,강원도,홍천군,강원도 홍천군 서면 팔봉산로 1180,both
980,북방점,강원도,홍천군,강원도 홍천군 북방면 영서로 2706,both
981,내면점,강원도,홍천군,강원도 홍천군 내면 창촌로 33-1,both
982,화천점,강원도,화천군,강원도 화천군 화천읍 중앙로 26-2,both
983,호산점,강원도,삼척시,강원도 삼척시 원덕읍 호산2길 67-1,both
984,임원점,강원도,삼척시,강원도 삼척시 원덕읍 임원중앙로 37,both
985,장호용화점,강원도,삼척시,강원도 삼척시 근덕면 삼척로 2127,both
986,남양점,강원도,삼척시,"강원도 삼척시 중앙시장길 68-26(남양동, 단층일부)",both
987,근덕점,강원도,삼척시,강원도 삼척시 근덕면 교가길 22-9,both
988,현리점,강원도,인제군,강원도 인제군 기린면 덕다리길 8,both
989,천도리점,강원도,인제군,강원도 인제군 서화면 천도로 133-1,both
990,인제점,강원도,인제군,강원도 인제군 인제읍 비봉로16번길 5,both
991,원통점,강원도,인제군,강원도 인제군 북면 원통로147번길 32,both
992,용대리점,강원도,인제군,"강원도 인제군 북면 미시령로 1150, 1층",both
993,신남점,강원도,인제군,강원도 인제군 남면 신남로48번길 19,both
994,서화점,강원도,인제군,강원도 인제군 서화면 금강로 1777-1,both
995,혁신점,강원도,원주시,"강원도 원주시 양지로 160-2, 107호(반곡동, 부영A상가)",both
996,학성점,강원도,원주시,"강원도 원주시 학성길 46, 상가동 1층 103호(학성동, 삼천리아파트)",both
997,태장소초점,강원도,원주시,강원도 원주시 소초면 치악로 2355,both
998,태장1점,강원도,원주시,강원도 원주시 현충로 148(태장동),both
999,일산점,강원도,원주시,"강원도 원주시 무실로 50(일산동, 지상1층)",both
1000,우산점,강원도,원주시,강원도 원주시 우산동 90-3번지,both
1001,오크밸리점,강원도,원주시,"강원도 원주시 지정면 오크밸리1길 70, 1층(빌리지센타)",both
1002,영진점,강원도,원주시,"강원도 원주시 소초면 장막2길 10, 외6필지",both
1003,명륜점,강원도,원주시,"강원도 원주시 남원로527번길 66, 1층 (명륜동)",both
1004,단관점,강원도,원주시,"강원도 원주시 단관길 177-9(관설동, 1층)",both
1005,단계점,강원도,원주시,강원도 원주시 북원로2246번길 45(단계동),both
1006,구곡점,강원도,원주시,"강원도 원주시 늘품로 8, 101호(단구동)",both
1007,퇴계점,강원도,춘천시,강원도 춘천시 행촌로32번길 16(퇴계동),both
1008,석사점,강원도,춘천시,강원도 춘천시 효석로67번길 18-1(석사동),both
1009,부안점,강원도,춘천시,강원도 춘천시 보안길 42(후평동),both
1010,남부점,강원도,춘천시,강원도 춘천시 공지로 354(효자동),both
1011,거두점,강원도,춘천시,강원도 춘천시 동내면 거두택지길 32(1층),both
1012,강대점,강원도,춘천시,"강원도 춘천시 서부 대성로 182-1, 1층(효자동)",both
1013,태백점,강원도,태백시,"강원도 태백시 황지로 44. 107호(황지동, 우남연립)",both
1014,천곡점,강원도,동해시,강원도 동해시 천곡로 36(천곡동),both
1015,동해본점,강원도,동해시,"강원도 동해시 해안로 635-4, 1층(발한동)",both
1016,중동점,강원도,영월군,강원도 영월군 중동면 태백산로 1199,both
1017,주천점,강원도,영월군,강원도 영월군 주천면 주천면 주천로84번길 1,both
1018,쌍용점,강원도,영월군,강원도 영월군 한반도면 쌍용로 82-1,both
1019,마차점,강원도,영월군,강원도 영월군 북면 마차중앙1길 39-1,both
1020,조양점,강원도,속초시,"강원도 속초시 새마을길 5, 1층(조양동)",both
1021,부영점,강원도,속초시,강원도 속초시 조양로 142번길 15(조양동),both
1022,금호점,강원도,속초시,강원도 속초시 중앙로121번길 6(금호동),both
1023,교동점,강원도,속초시,강원도 속초시 교동 먹거리4길 33(교동),both
1024,정선점,강원도,정선군,강원도 정선군 정선읍 비봉로 58-1,both
1025,정선남면점,강원도,정선군,강원도 정선군 남면 문은단로 3,both
1026,정동진점,강원도,강릉시,강원도 강릉시 강동면 정동3길 46-4,both
1027,강릉교동점,강원도,강릉시,"강원도 강릉시 율곡초교길39번길 18, 1층(교동)",both
1028,우천점,강원도,횡성군,강원도 횡성군 우천면 우항3길 5-6,both
1029,서원점,강원도,횡성군,강원도 횡성군 서원면 서원로 144-2,both
1030,둔내점,강원도,횡성군,강원도 횡성군 둔내면 경강로둔방6길 8,both
1031,양양점,강원도,양양군,강원도 양양군 양양읍 남문7길 5,both
1032,양양동호점,강원도,양양군,강원도 양양군 손양면 선사유적로 316-20,both
1033,강현점,강원도,양양군,강원도 양양군 강현면 물치천로 12,both
1034,양구점,강원도,양구군,강원도 양구군 양구읍 사명길 66,both
1035,동면점,강원도,양구군,강원도 양구군 동면 금강산로 1554,both
1036,남면점,강원도,양구군,강원도 양구군 남면 삼팔선로 10,both
1037,아야진점,강원도,고성군,강원도 고성군 토성면 아야진리 49-3,both
1038,봉포점,강원도,고성군,강원도 고성군 토성면 토성로 65,both
1039,김화점,강원도,철원군,강원도 철원군 김화읍 김화로 635,both
1040,문혜리점,강원도,철원군,강원도 철원군 갈말읍 두루미로 100-1,both
1041,,서울특별시,종로구,,right_only
1042,,부산광역시,중구,,right_only
1043,,대구광역시,중구,,right_only
1044,,경기도,과천시,,right_only
1045,,충청북도,보은군,,right_only
1046,,충청남도,청양군,,right_only
1047,,전라북도,남원시,,right_only
1048,,전라북도,완주군,,right_only
1049,,전라북도,진안군,,right_only
1050,,전라북도,무주군,,right_only
1051,,전라북도,장수군,,right_only
1052,,전라북도,임실군,,right_only
1053,,전라북도,순창군,,right_only
1054,,전라북도,고창군,,right_only
1055,,전라북도,부안군,,right_only
1056,,전라남도,나주시,,right_only
1057,,전라남도,구례군,,right_only
1058,,전라남도,고흥군,,right_only
1059,,전라남도,보성군,,right_only
1060,,전라남도,화순군,,right_only
1061,,전라남도,함평군,,right_only
1062,,전라남도,장성군,,right_only
1063,,전라남도,완도군,,right_only
1064,,경상북도,소계,,right_only
1065,,경상북도,군위군,,right_only
1066,,경상북도,청도군,,right_only
1067,,경상북도,고령군,,right_only
1068,,경상북도,봉화군,,right_only
1069,,경상북도,울릉군,,right_only
1070,,경상남도,소계,,right_only
1071,,제주특별자치도,제주시,,right_only
1072,,제주특별자치도,서귀포시,,right_only
