,store,sido,gungu,store_address,_merge
379,인천남동구논현점,인천광역시,남동구,인천 남동구 논곡로,both
380,인천남동구간석점(B),인천광역시,남동구,인천 남동구 구월로,both
381,인천남동구논현택지점(B),인천광역시,남동구,인천 남동구 소래역서로,both
382,인천남동구서창1점,인천광역시,남동구,인천 남동구 서창남순환로,both
383,인천남동구만수1점,인천광역시,남동구,인천 남동구 하촌로,both
384,인천남동구구월점,인천광역시,남동구,인천 남동구 용천로,both
385,인천남동구만수2점,인천광역시,남동구,인천 남동구 만수서로,both
386,인천계양구계산점,인천광역시,계양구,인천 계양구 용마루길,both
387,인천계양구작전점,인천광역시,계양구,인천 계양구 주부토로,both
388,인천계양구계양점,인천광역시,계양구,인천 계양구 임학서로,both
389,인천계양구효성점(B),인천광역시,계양구,인천 계양구 새벌로,both
390,인천계양구동양점,인천광역시,계양구,인천 계양구 당미길,both
391,인천계양구계산중앙점(B),인천광역시,계양구,인천 계양구 게양대로,both
392,인천남구주안점,인천광역시,남구,인천 남구 인주대로,both
393,인천남구주안역점,인천광역시,남구,인천 남구 주안로,both
394,인천남구문학관교점,인천광역시,남구,인천 남구 매소홀로,both
395,인천남구제물포점,인천광역시,남구,인천 남구 수봉안길,both
396,인천남구주안2점,인천광역시,남구,인천 남구 인주대로,both
397,인천남구용현점,인천광역시,남구,인천 남구 아암대로,both
398,인천남구학익점,인천광역시,남구,인천 남구 소성로,both
399,인천서구가좌점,인천광역시,서구,인천 서구 여우재로,both
400,인천서구검암점,인천광역시,서구,인천 서구 도요지로,both
401,인천서구마전점,인천광역시,서구,인천 서구 검단로,both
402,인천서구신현점(B),인천광역시,서구,인천 서구 율도로,both
403,인천서구청라1호점,인천광역시,서구,인천 서구 청라라임로,both
404,인천서구석남점,인천광역시,서구,인천 서구 면개포로,both
405,인천서구연희점,인천광역시,서구,인천 서구 승학로,both
406,인천서구당하점,인천광역시,서구,인천 서구 원당대로,both
407,인천강화군강화1점,인천광역시,강화군,인천 강화군 강화읍 강화대로,both
408,인천연수구송도신도시점,인천광역시,연수구,인천 연수구 해돋이로,both
409,인천연수구선학점,인천광역시,연수구,인천 연수구 선학로,both
410,인천연수구송도3동점,인천광역시,연수구,인천 연수구 송도문화로,both
411,인천연수구연수2동3동점,인천광역시,연수구,인천 연수구 샘말로,both
412,인천연수구동춘점,인천광역시,연수구,인천 연수구 먼우금로,both
413,인천연수구옥련점(B),인천광역시,연수구,인천 연수구 한나루로,both
414,인천연수구청학점,인천광역시,연수구,인천 연수구 비류대로,both
415,인천중구월미점,인천광역시,중구,인천 중구 월미로,both
416,인천중구하늘도시점,인천광역시,중구,인천 중구 하늘달빛로,both
